Current Medical Endorsed Retailers,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
License,UBI,Tradename,Privilege,Status,Med Privilege Code,Termination Code,Street Adress,Suite Rm,City,State,County,Zip Code,Date Created,Day Phone,Email
414761,6003142880010001,GREEN HEAD CANNABIS                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2815 ST. JOHNS ROAD   STE B   ,                         ,VANCOUVER               ,WA,CLARK,986610000,20151012,3606091479,PAPAG@GREENHEADCANNABIS.COM
415130,6033601220010003,GREEN LADY                                   ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,3044 PACIFIC AVE SE STE B     ,                         ,OLYMPIA                 ,WA,THURSTON,985012043,20151016,5098697574,MIKE@GREENLADYMJ.COM
421667,6035644790010002,GREEN LADY EVERETT                           ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,14221 LAKE ROAD               ,                         ,LYNNWOOD                ,WA,SNOHOMISH,980871710,20160419,5098697574,MIKE@GREENLADYMJ.COM
416540,6035644790010003,"GREEN LADY WESTSIDE, INC.                    ",MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2405 HARRISON AVE NW STE 201  ,                         ,OLYMPIA                 ,WA,THURSTON,985024592,20160218,5098697475,MIKE@GREENLADYMJ.COM
413886,6033576180010002,GREEN LEAF                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4220 MERIDIAN ST STE 102      ,                         ,BELLINGHAM              ,WA,WHATCOM,982269153,20151009,3605262198,SKJLINSE@MSN.COM
414918,6035652670010002,GREEN LEAF                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3435 BIRCH BAY LYNDEN RD      ,                         ,CUSTER                  ,WA,WHATCOM,982409507,20160606,3603032860,SKJLINSE@MSN.COM
413798,6033511700010001,GREEN OUTFITTERS                             ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,668 OCEAN SHORES BLVD NW      ,                         ,OCEAN SHORES            ,WA,GRAYS HARBOR,985699344,20160107,4252684391,RYANKUNKEL425@LIVE.COM
422103,6041627960010001,GREEN ROOM OH INC.                           ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1640 NE GOLDIE ST    STE B    ,STE B                    ,OAK HARBOR              ,WA,ISLAND,982774835,20180306,2065048629,SIMONTESFU206@GMAIL.COM
410798,6033509300010001,GREEN STAR CANNABIS                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1403 N DIVISION ST STE A      ,                         ,SPOKANE                 ,WA,SPOKANE,992021810,20151009,5099193398,GREENSTARSAM@Q.COM
413801,6034756110010001,GREEN STOP CANNABIS                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,7466 MT BAKER HWY             ,                         ,MAPLE FALLS             ,WA,WHATCOM,982660000,20151203,3607468734,green_stop@outlook.com
425068,6034112390010005,GREEN THEORY                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1940 124TH AVE NE STE A-101   ,STE A-101                ,BELLEVUE                ,WA,KING,980050000,20170608,4252562662,TERA@GREEN-THEORY.COM
421777,6034112390010006,GREEN THEORY FACTORIA                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,12827 SE 40TH PL              ,                         ,BELLEVUE                ,WA,KING,980061232,20170831,4252562662,MGRIFFITH@PAR5LLC.COM
81400,6040966540010001,GREEN TIKI CANNABIS                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,8208 NE STATE HIGHWAY 104     ,STE 101                  ,KINGSTON                ,WA,KITSAP,983460000,20171120,3608810621,greentikicannabiscompany@gmail.com
420785,6042192770010001,GREEN TOKEN TACOMA CANNABIS                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,5917 N 26TH ST STE A          ,                         ,TACOMA                  ,WA,PIERCE,984072359,20180514,2532675428,stacy.percival@yahoo.com
420793,6035496880010001,GREEN ZAP                                    ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11064 LAKE CITY WAY NE STE 6-A,                         ,SEATTLE                 ,WA,KING,981256730,20160301,2069223911,GREENZAP420@GMAIL.COM
410273,6033031360010002,GREEN2GO                                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,214307 E SR 397               ,                         ,KENNEWICK               ,WA,BENTON,993377198,20171117,5095917100,G2GMEDS@GMAIL.COM
410273,6033031360010002,GREEN2GO                                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,214610 E SR 397 STE B         ,                         ,KENNEWICK               ,WA,BENTON,993377199,20171117,5095917100,G2GMEDS@GMAIL.COM
422655,6033031360010004,GREEN2GO TOKIO                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2008 N DURRY RD UNIT 2        ,                         ,SPRAGUE                 ,WA,ADAMS,990329621,20161114,5095917100,G2GMEDS@GMAIL.COM
414356,6033513920010001,GREENFIELD COMPANY CANNABIS MERCANTILE       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,728 6TH ST                    ,                         ,CLARKSTON               ,WA,ASOTIN,994032012,20151009,2069621025,MEPLEMMONS@GMAIL.COM
415112,6033593200010002,GREENLIGHT                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,10309 E TRENT AVE             ,                         ,MILLWOOD                ,WA,SPOKANE,992064514,20160621,5093093193,NWORGANIX@GMAIL.COM
413428,6019957890010004,GREENWORKS N.W.                              ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,315 N 105TH ST                ,                         ,SEATTLE                 ,WA,KING,981330000,20160614,2064925132,ZACHPETERSON88@GMAIL.COM
415124,6033596440010002,GROWERS OUTLET                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,613 MONTANA AVE STE 2         ,                         ,SOUTH BEND              ,WA,PACIFIC,985860000,20151009,3605415888,NGOODIN@WILLAPABAY.ORG
354876,6035158110010002,HAPPY TIME                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1315 N 1ST ST                 ,                         ,YAKIMA                  ,WA,YAKIMA,989011801,20171212,5094802097,jcampos5483@yahoo.com
415333,6031909830010002,HAVE A HEART                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,12833 MARTIN LUTHER KING JR   ,WAY S                    ,SEATTLE                 ,WA,KING,981783513,20160107,2062618206,TODDASHIRLEY@GMAIL.COM
423379,6033536370010004,HAVE A HEART                                 ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,115 BLANCHARD ST              ,                         ,SEATTLE                 ,WA,KING,981212020,20160728,5202508988,chipboyden@hotmail.com
421409,6031064400010002,HAVE A HEART CC                              ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,300 NW 85TH ST STE A          ,                         ,SEATTLE                 ,WA,KING,981170000,20160205,2062574500,RYANKUNKEL425@LIVE.COM
402039,6032851830010001,HERB'S HOUSE                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,716 NW 65TH ST                ,                         ,SEATTLE                 ,WA,KING,981175049,20151011,2065577388,SHARONJACOBSON@HOTMAIL.COM
421918,6033185960010008,HERBAL ACCESS RETAIL                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,8962 BEAVER VALLEY RD         ,                         ,CHIMACUM                ,WA,JEFFERSON,983250000,20160420,2068543538,SALES@HERBALACCESS.COM
411970,6024843170010004,HERBAL E SCENTS                              ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,120 NE CANNING DR             ,                         ,COLVILLE                ,WA,STEVENS,991142004,20170209,5096844420,herbalescents@gmail.com
423775,6035830060010002,HERBAL HEALING                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3062 SW HWY 16 STE A          ,                         ,BREMERTON               ,WA,KITSAP,983120000,20160923,2064278666,KATHYHARTWELL@HOTMAIL.COM
413702,6029455360010002,HERBAL LEGENDS                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2118 JAMES ST                 ,                         ,BELLINGHAM              ,WA,WHATCOM,982254140,20160225,3605941738,TODD@HEALTHYLIVINGCENTERWA.COM
413683,6034896600010001,HERBAL NATION                                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,19302 BOTHELL EVERETT HWY     ,                         ,BOTHELL                 ,WA,SNOHOMISH,980127113,20180306,4254861111,1HERBALNATION@GMAIL.COM
413570,6033547460010001,HERBN ELEMENTS                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11013 LAKE CITY WAY NE        ,                         ,SEATTLE                 ,WA,KING,981250000,20151010,2065358769,SETH@HERBNELEMENTS.COM
413550,6033503770010001,HIGH END MARKET PLACE                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1906 BROADWAY                 ,                         ,VANCOUVER               ,WA,CLARK,986630000,20151009,3606953612,hempabk@gmail.com
413534,6033531970010002,HIGH SOCIETY                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,8630 S MARCH POINT RD         ,                         ,ANACORTES               ,WA,SKAGIT,982213412,20151012,3606610168,RACHAELSCHAUT@GMAIL.COM
423977,6041326560010001,HIGH SOCIETY TACOMA                          ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,3906 S 12TH ST                ,                         ,TACOMA                  ,WA,PIERCE,984051507,20171016,2533023121,DRJASONKITZMAN@GMAIL.COM
421702,6034040170010002,HIGH-5 CANNABIS                              ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,6511 NE 137TH AVE             ,                         ,VANCOUVER               ,WA,CLARK,986825948,20160510,3609475404,JBRITT@HIGH5CANNABIS.COM
423000,6033437360010006,HIGHER LEAF MARIJUANA BELLEVUE               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3079 156TH AVE SE             ,                         ,BELLEVUE                ,WA,KING,980076526,20160728,4258706335,MONIKA@HIGHERLEAF.COM
422218,6034142130010002,HIGHER LEAF MARIJUANA BOUTIQUE               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,12525 WILLOWS RD NE STE 10    ,                         ,KIRKLAND                ,WA,KING,980348735,20160301,4258205967,MOLLY@HIGHERLEAF.COM
413427,6027629820010002,HWY 420                                      ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11493 CLEAR CREEK RD          ,                         ,SILVERDALE              ,WA,KITSAP,983839657,20170227,3604408671,AACETHERAPYLLC@HOTMAIL.COM
413843,6034060990010001,HWY 420                                      ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1110 CHARLESTON BEACH RD W    ,                         ,BREMERTON               ,WA,KITSAP,983124504,20151011,3609323182,MANNETTE@OUTLOOK.COM
425498,6033066060010006,HYPEHERBALLY                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,14702 HIGHWAY 99              ,                         ,LYNNWOOD                ,WA,SNOHOMISH,980875522,20170831,4255829385,HYPEHERBALLY@GMAIL.COM
413727,6033504390010001,ISLAND HERB                                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,5565 VANBARR PLACE UNIT F     ,                         ,FREELAND                ,WA,ISLAND,982490000,20160506,3603312898,INFO@WHIDBEYISLANDHERB.COM
417643,6033220580010002,KALEAFA                                      ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,33858 SR 20 STE 102           ,                         ,OAK HARBOR              ,WA,ISLAND,982772664,20160212,3606822420,ILONA@KALEAFAWA.COM
421168,6035537530010001,KARMA CANNABIS                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,131 RIVER RD   STE A          ,                         ,SEQUIM                  ,WA,CLALLAM,983829804,20160218,3604606641,KARMACANNABISLLC@YAHOO.COM
425925,6035765800010005,KING CRONIC                                  ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,1110 E YELM AVE STE C         ,                         ,YELM                    ,WA,THURSTON,985977690,20171204,3609676056,KINGCRONICGROUP@GMAIL.COM
413846,6035765800010004,KING CRONIC 3                                ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,551 14TH AVE                  ,                         ,LONGVIEW                ,WA,COWLITZ,986321601,0,3609676056,KINGCRONICGROUP@GMAIL.COM
413846,6035765800010004,KING CRONIC 3                                ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,551 14TH AVE                  ,                         ,LONGVIEW                ,WA,COWLITZ,986321601,20161114,3609676056,KINGCRONICGROUP@GMAIL.COM
421359,6035609550010001,KITSAP CANNABIS 2                            ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1762 VILLAGE LN SE            ,                         ,PORT ORCHARD            ,WA,KITSAP,983662644,20160322,3608658092,WESTSOUNDQUALITY@HOTMAIL.COM
420336,6024490320010004,KUSH                                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11834 NE 90TH ST              ,                         ,KIRKLAND                ,WA,KING,980335814,20160303,4252693242,JBBERGE@HOTMAIL.COM
421876,6040720270010001,KUSH KLUB                                    ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,17547 15TH AVE NE             ,                         ,SHORELINE               ,WA,KING,981553801,20171214,2066968327,BTAHOLDINGSLLC@GMAIL.COM
421630,6033042060010002,KUSH POINTE                                  ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,11811 MUKILTEO SPEEDWAY       ,UNIT 111                 ,MUKILTEO                ,WA,SNOHOMISH,982755442,20160624,2065795394,GARRETT88@GMAIL.COM
415287,6027085610010002,KUSHMAN                                      ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11110 MUKILTEO SPEEDWAY       ,SUITE 102                ,MUKILTEO                ,WA,SNOHOMISH,982755450,20180123,4254441575,TO@MYESTORE.COM
421552,6027085610010004,KUSHMAN                                      ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,15804 HIGHWAY 99 UNIT A       ,                         ,LYNNWOOD                ,WA,SNOHOMISH,980871426,20180123,4254441575,TO@MYESTORE.COM
414520,6033472500010002,KUSHMART                                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,6309 EVERGREEN WAY STE C      ,                         ,EVERETT                 ,WA,SNOHOMISH,982034559,20151013,2067691282,HENOK.ABRAHA@GMAIL.COM
416102,6035539770010001,KUSHMART SOUTH EVERETT                       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,13220 HWY 99 S                ,                         ,EVERETT                 ,WA,SNOHOMISH,982045424,20160311,2069724990,DAVIDJAMESAHL@YAHOO.COM
417880,6033573230010003,LEGAL MARIJUANA SUPERSTORE                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3610 BETHEL RD SE             ,SUITE 100                ,PORT ORCHARD            ,WA,KITSAP,983670000,20151230,3603401009,PATWATERS55@GMAIL.COM
413544,6033544480010001,LONGVIEW FREEDOM MARKET                      ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,971 14TH AVE STE 110          ,                         ,LONGVIEW                ,WA,COWLITZ,986324049,20151104,3606360420,THEFREEDOMMARKET420@GMAIL.COM
414963,6033590350010001,LUCID                                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4820 YELM HWY SE SUITE D      ,                         ,LACEY                   ,WA,THURSTON,985033402,20151009,5304010839,christian@lucidmj.com
415429,6033590350010002,LUCID                                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,7294 MARTIN WAY E             ,                         ,OLYMPIA                 ,WA,THURSTON,985165533,20151009,5304010839,OLIKALANI@GMAIL.COM
420497,6035725900010001,LUCID CANNABIS COMPANY                       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11414 N. NEWPORT HWY          ,                         ,SPOKANE                 ,WA,SPOKANE,992181616,20160617,2532269284,48lawsofpower3345@gmail.com
422442,6033514230010003,LUCKY LEAF                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1111 W 1ST AVE STE A          ,                         ,SPOKANE                 ,WA,SPOKANE,992014005,20160315,5095194248,INFO@LUCKYLEAF.CO
413414,6034303690010001,MARGIES'S POT SHOP LLC                       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,405 E STUEBEN                 ,                         ,BINGEN                  ,WA,KLICKITAT,986050000,20160606,5094930441,MARGIESPOTSHOP@GMAIL.COM
426895,6035871190010004,MARIJUANA CLUB 99                            ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,12631 HWY 99 STE A            ,                         ,EVERETT                 ,WA,SNOHOMISH,982040000,20180605,2066943045,RCSCONNECTION@GMAIL.COM
419640,6033519760010002,MARIJUANA MART                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,6039 SW 197TH AVE             ,                         ,ROCHESTER               ,WA,THURSTON,985799250,20160129,3608587188,TROBMAN@COMCAST.NET
420889,6030644390010002,MARLEY 420                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,16204 SE 272ND ST             ,STE 1                    ,COVINGTON               ,WA,KING,980428213,20160728,2067147733,MARLEY555@COMCAST.NET
422158,6034341890010002,MARY JANE'S HOUSE OF GRASS                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,8312 E MILL PLAIN BLVD        ,                         ,VANCOUVER               ,WA,CLARK,986642007,20160609,3603357823,AARDVARKUNDERGROUND@GMAIL.COM
414864,6041405300010001,MARY JANES                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1037 W MARINA DR              ,                         ,MOSES LAKE              ,WA,GRANT,988372635,20180228,5098554485,MARYJANE4YOU@YAHOO.COM
424311,6036229840010002,MARY MART INC                                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3002 6TH AVE STE 100          ,                         ,TACOMA                  ,WA,PIERCE,984066203,20180629,2539614231,253marymart@gmail.com
414735,6021513210010001,MISTER BUDS                                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,536 MARINE DR STE B           ,                         ,PORT ANGELES            ,WA,CLALLAM,983632230,20151010,3607971966,waivivian@hotmail.com
415314,6034563770010001,MJ'S POT SHOP                                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1335 SE BISHOP BLVD           ,                         ,PULLMAN                 ,WA,WHITMAN,991636408,20160613,5093321011,MJPOTSHOP@GMAIL.COM
424751,6034052370010002,MR. BILLS OF BUCKLEY                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,29393 STATE ROUTE 410 E STE D ,                         ,BUCKLEY                 ,WA,PIERCE,983219424,20170414,3607617540,MRBILLSOFBUCKLEY@GMAIL.COM
424190,6034123630010003,MR. DOOBEES                                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1410 40TH ST                  ,                         ,SEAVIEW                 ,WA,PACIFIC,986442037,20161215,3608758016,MRDOOBEES@GMAIL.COM
413930,6033593550010001,MUFFYS POT SHOP                              ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3134 E HIGHWAY 101 SUITE A    ,                         ,PORT ANGELES            ,WA,CLALLAM,983629074,20151009,3608082532,WEEDRUS01@GMAIL.COM
423390,6034145890010003,NATURAL BLESSINGS LLC                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,17024 PACIFIC AVE S           ,STE B                    ,SPANAWAY                ,WA,PIERCE,983874940,20170324,2066817241,NATURALBLESSING2014@gmail.com
414181,6033561890010002,NATURE'S GIFTS                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,755 W WASHINGTON ST STE C     ,                         ,SEQUIM                  ,WA,CLALLAM,983823272,20160614,3607971993,EMANON@CRUZIO.COM
421562,6041296190010001,NATURES RECREATIONAL CENTER                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3833 PACIFIC AVE STE 3-C      ,                         ,TACOMA                  ,WA,PIERCE,984187897,20180326,2535721500,JAY@NOTGUILTY.COM.BZ
421698,6035719190010001,NEXT STEPS                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2804 E 30TH AVE               ,                         ,SPOKANE                 ,WA,SPOKANE,992234782,20160426,5202508988,chipboyden@hotmail.com
415658,6031887750010002,NIMBIN FARM                                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,10859 1ST AVE S STE A         ,                         ,SEATTLE                 ,WA,KING,981681309,20151014,2532617600,JASMELSANGHA@GMAIL.COM
422507,6033591910010005,NIRVANA CANNABIS COMPANY                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11980 W SUNSET HWY STE A      ,                         ,AIRWAY HEIGHTS          ,WA,SPOKANE,990019403,20160622,5098082361,DIANNA@MGSCPA.COM
424951,6033591910010007,NIRVANA CANNABIS COMPANY                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4950 ARENA RD                 ,                         ,RICHLAND                ,WA,BENTON,993527857,20170518,5098082391,DIANNA@MGSCPA.COM
413407,6033496500010002,NORTH BAY MARIJUANA                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,211 E NORTH BAY RD            ,STE B                    ,ALLYN                   ,WA,MASON,985240000,20151013,3608014269,STARTRECKIE@YAHOO.COM
413996,6031041270010001,NORTHWEST CANNABIS                           ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1411 E OLIVE WAY              ,                         ,SEATTLE                 ,WA,KING,981222127,20180326,4256985381,john.b.davis@comcast.net
423492,6032284040010003,NORTHWEST CANNABIS CONNECTION                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11522 CANYON RD E             ,                         ,PUYALLUP                ,WA,PIERCE,983734360,20160729,2537209769,MWCCCANYON@GMAIL.COM
421490,6032767240010003,NORTHWEST COLLECTIVE                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,9326 KIMMIE ST SW STE B       ,                         ,OLYMPIA                 ,WA,THURSTON,985129119,20160401,3609156071,JOLENESALAZAR56@GMAIL.COM
82587,6033510980010007,NXNW RETAIL LLC/CANNABIS & GLASS             ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,9403 E TRENT AVE              ,                         ,MILLWOOD                ,WA,SPOKANE,992064218,20180601,5093096974,info@cannabisandglass.com
413372,6033509090010001,OCEAN GREENS                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,9724 AURORA AVE N             ,                         ,SEATTLE                 ,WA,KING,981033223,20151105,2062299893,INFO@OCEANGREEN420.COM
420390,6033043440010001,ORCAS ISLAND CANNABIS                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1533 MT BAKER RD              ,                         ,EASTSOUND               ,WA,SAN JUAN,982450000,20171214,3603175704,360HERBALHEALING@GMAIL.COM
414656,6033573300010001,PACIFIC CANNABIS COMPANY                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,625 N CALLOW AVE              ,                         ,BREMERTON               ,WA,KITSAP,983123903,20151012,3606162014,books@paccanco.com
414812,6033507940010002,PAPER AND LEAF                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,8040 NE DAY RD W BLDG 3 STE 1 ,                         ,BAINBRIDGE ISLAND       ,WA,KITSAP,981100000,20151010,2067807814,SALTESE8040@GMAIL.COM
423536,6033603630010004,PHAT SACKS CORP                              ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,22624 MERIDIAN AVE S          ,STE B                    ,BOTHELL                 ,WA,SNOHOMISH,980218358,20170322,2062618206,TODDSHIRLEY@GMAIL.COM
413809,6033536020010003,PONDER                                       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2413 E UNION ST               ,                         ,SEATTLE                 ,WA,KING,981223045,20151010,2064202180,JOHN@PONDER4U.COM
420819,6033575420010003,POT STOP                                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4465 FREMONT AVE N            ,                         ,SEATTLE                 ,WA,KING,981037225,20160211,2064469291,KARLKEICH@HOTMAIL.COM
414574,6033210770010002,PRC                                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,18729 FIR ISLAND RD STE C     ,                         ,MOUNT VERNON            ,WA,SKAGIT,982738159,20151009,3604456221,WA221INC@OUTLOOK.COM
415238,6040021480010001,PUFF N CHILL LLC                             ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,15919 HWY 99                  ,                         ,LYNNWOOD                ,WA,SNOHOMISH,980871427,20170103,4252437082,INFO@PUFFNCHILL.COM
422109,6035559160010002,PUGET SOUND MARIJUANA                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,14608 HWY 99 SUITE #304       ,                         ,LYNNWOOD                ,WA,SNOHOMISH,980875500,20160421,2067553751,PUGETSOUNDMARIJUANA@GMAIL.COM
423224,6033580640010004,RAINIER CANNABIS                             ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,22002 64TH AVE W STE 2A       ,SUITE 2A                 ,MOUNTLAKE TERRACE       ,WA,SNOHOMISH,980432547,20170314,4252100546,AMCANNAWEEDCO@GMAIL.COM
422811,6036041010010001,RENGAR LLC                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,10900 MUKILTEO SPEEDWAY       ,                         ,MUKILTEO                ,WA,SNOHOMISH,982750000,20180509,2083403970,ENIKO12@MSN.COM
415132,6034165070010001,ROYAL'S CANNABIS                             ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,7115 N DIVISION ST STE A      ,                         ,SPOKANE                 ,WA,SPOKANE,992086507,20151113,5099954896,INFO@ROYALSCANNABIS.COM
426888,6033581250010003,SAGE SHOP                                    ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,309 N MAIN ST                 ,                         ,OMAK                    ,WA,OKANOGAN,988419745,20180604,5093225286,info@omaksageshop.com
413739,6033538100010002,SATIVA SISTERS                               ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,10525 E TRENT AVE STE 1       ,                         ,SPOKANE                 ,WA,SPOKANE,992064516,20151009,2086603909,DAHENRICHS@YAHOO.COM
414664,6033486380010001,SATORI                                       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,9301 N DIVISION ST STE B-C    ,                         ,SPOKANE                 ,WA,SPOKANE,992181254,20160104,5099947051,GOLDENHIPPIE@COMCAST.NET
421616,6033562950010004,SATORI                                       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,100 E MAPLE ST STE A          ,                         ,BELLINGHAM              ,WA,WHATCOM,982255006,20160516,2064191102,OSCARV@DOCKSIDECANNABIS.COM
421848,6035649550010001,SATORI                                       ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,330114 HIGHWAY 2 STE A        ,                         ,NEWPORT                 ,WA,PEND OREILLE,991569302,20170302,5099990148,KATHRYNDEPRIEST@GMAIL.COM
422525,6035649550010002,SATORI                                       ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,2840 E HWY 101                ,                         ,PORT ANGELES            ,WA,CLALLAM,983629080,20160927,5099990148,KATHRYNDEPRIEST@GMAIL.COM
421708,6035512750010004,SATORI FREMONT                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,316 N 36TH ST STE B           ,                         ,SEATTLE                 ,WA,KING,981038953,20180430,5099947051,satorimj@gmail.com
422764,6035891840010001,SATORIMJ                                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,712 5TH ST                    ,                         ,CLARKSTON               ,WA,ASOTIN,994032632,20160824,2062350635,DAVE@DOPEMAGAZINE.COM
